row_id,Prediction,Explanation 1 Strength,Explanation 1 Feature,Explanation 1 Value,Explanation 2 Strength,Explanation 2 Feature,Explanation 2 Value,Explanation 3 Strength,Explanation 3 Feature,Explanation 3 Value
220,0.35886203178691267,---,avg_trnx_amount_per_item,'18.92858661',++,number_items,'6',--,is_overnight_shipping,'0'
221,1.7610533332467448,,,,,,,,,
222,48.81970920573949,++,number_items,'6',++,payment_network,'Amex',++,avg_trnx_amount_per_item,'118.9927522'
223,0.7186615301579531,,,,,,,,,
224,4.153236862961815,,,,,,,,,
225,11.169152721089805,,,,,,,,,
226,3.954073078443062,,,,,,,,,
227,1.3564254624646084,,,,,,,,,
228,0.06050033717173293,---,avg_trnx_amount_per_item,'16.39619748',--,number_items,'1',--,email_domain,'gmail.com'
229,11.506690062453922,,,,,,,,,
230,1.45426004390218,,,,,,,,,
231,285.06946492545717,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,number_items,'5'
232,7.3653753854964785,,,,,,,,,
233,9.603827886217957,,,,,,,,,
234,0.26310053988353654,--,number_items,'1',--,email_domain,'gmail.com',--,cookie_is_seen_before,'1'
235,0.9942892102659611,,,,,,,,,
236,0.8759221905666296,,,,,,,,,
237,1.9666405912935274,,,,,,,,,
238,1.0576305809445439,,,,,,,,,
239,23.880400917138992,,,,,,,,,
240,3.707871845934582,,,,,,,,,
241,1.1113596837907775,,,,,,,,,
242,5.651600311524517,,,,,,,,,
243,40.09129425171843,+++,is_overnight_shipping,'1',++,payment_network,'Amex',--,email_domain,'gmail.com'
244,0.453938673956543,---,number_items,'1',--,is_overnight_shipping,'0',--,email_domain,'gmail.com'
245,3.2614702259091803,,,,,,,,,
246,1.6115007654356297,,,,,,,,,
247,124.39676953745605,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'105.77182109999998',++,number_items,'4'
248,0.3097186656847349,---,avg_trnx_amount_per_item,'21.6933768',--,is_overnight_shipping,'0',--,email_domain,'gmail.com'
249,0.6883951016301463,,,,,,,,,
250,2.7403142321631075,,,,,,,,,
251,1.2702481311148766,,,,,,,,,
252,5.621366055380059,,,,,,,,,
253,0.8462493922167735,,,,,,,,,
254,17.940826824955682,,,,,,,,,
255,5.5018986772270475,,,,,,,,,
256,11.297664772997376,,,,,,,,,
257,7.877130768397848,,,,,,,,,
258,1.7189327747337027,,,,,,,,,
259,1.4480831886550054,,,,,,,,,
260,18.32527863136118,,,,,,,,,
261,2.0114904989738696,,,,,,,,,
262,0.29535201649223153,--,is_promo_code_used,'1',--,avg_trnx_amount_per_item,'24.35352211',--,cookie_is_seen_before,'1'
263,1.2408883926672047,,,,,,,,,
264,1.3776335885780715,,,,,,,,,
265,14.278257421182486,,,,,,,,,
266,7.60224629423282,,,,,,,,,
267,168.51156042736608,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',--,email_on_file,'1'
268,9.321564401079335,,,,,,,,,
269,0.35770506110948114,--,cookie_is_seen_before,'1',--,is_overnight_shipping,'0',--,payment_network,'Mastercard'
270,17.619301330911163,,,,,,,,,
271,16.524780430156785,,,,,,,,,
272,1.9176598239807274,,,,,,,,,
273,0.8306577989501542,,,,,,,,,
274,168.54444121950087,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'137.4491011',++,number_items,'6'
275,6.2955763740113735,,,,,,,,,
276,0.17931471652608677,--,email_domain,'gmail.com',--,is_overnight_shipping,'0',--,avg_trnx_amount_per_item,'32.65632958'
277,13.609510048885666,,,,,,,,,
278,2.7690405087645313,,,,,,,,,
279,7.13481607989331,,,,,,,,,
280,30.33933525627333,,,,,,,,,
281,0.17614878813834292,---,is_promo_code_used,'1',--,is_overnight_shipping,'0',--,payment_network,'Mastercard'
282,5.774878725553565,,,,,,,,,
283,1.9433924781327425,,,,,,,,,
284,1.3900891418820998,,,,,,,,,
285,2.435951872362272,,,,,,,,,
286,5.589103175335482,,,,,,,,,
287,4.568015092997375,,,,,,,,,
288,63.971026071985904,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,avs_response_code,'A'
289,2.042471166099335,,,,,,,,,
290,0.6169916815574769,,,,,,,,,
291,1.6394853565189957,,,,,,,,,
292,10.140415330426322,,,,,,,,,
293,0.34611014666844536,---,avg_trnx_amount_per_item,'6.408788212999999',--,is_overnight_shipping,'0',++,is_phone_valid,'0'
294,8.682951198617033,,,,,,,,,
295,0.19006348581869736,--,email_domain,'gmail.com',--,is_overnight_shipping,'0',--,payment_network,'Mastercard'
296,3.8975458177276225,,,,,,,,,
297,0.6688967715045495,,,,,,,,,
298,5.484484285805309,,,,,,,,,
299,10.517478209544967,,,,,,,,,
300,1.2725162740113516,,,,,,,,,
301,0.9853261887241902,,,,,,,,,
302,2.809907551320099,,,,,,,,,
303,39.93495280257473,+++,avg_trnx_amount_per_item,'153.7349915',++,email_domain,'yahoo.com',++,is_IP_address_masked,'1'
304,2.1873656925152307,,,,,,,,,
305,3.708196061568678,,,,,,,,,
306,6.899848255718077,,,,,,,,,
307,5.618073166124423,,,,,,,,,
308,3.474761929816732,,,,,,,,,
309,11.754095810358466,,,,,,,,,
310,4.001814769085641,,,,,,,,,
311,6.891715063804594,,,,,,,,,
312,0.3293998937367762,---,cookie_is_seen_before,'1',--,is_overnight_shipping,'0',--,email_domain,'gmail.com'
313,16.718296805105847,,,,,,,,,
314,5.758733317583505,,,,,,,,,
315,1.4736146499047933,,,,,,,,,
316,0.2399645181888409,---,avg_trnx_amount_per_item,'3.474654058',--,cookie_is_seen_before,'1',--,is_overnight_shipping,'0'
317,1.8174393128241146,,,,,,,,,
318,8.261934271971391,,,,,,,,,
319,31.342558694201333,,,,,,,,,
320,1.8748566932891946,,,,,,,,,
321,3.5312661393542006,,,,,,,,,
322,18.76899241744755,,,,,,,,,
323,7.224348312714677,,,,,,,,,
324,1.2274720148154106,,,,,,,,,
325,9.703891440990956,,,,,,,,,
326,1.232139367059061,,,,,,,,,
327,42.59440071602361,+++,payment_network,'Amex',++,avs_response_code,'A',++,email_domain,'outlook.com'
328,0.6748897956315171,,,,,,,,,
329,5.814301159440357,,,,,,,,,
330,5.244850893735837,,,,,,,,,
331,3.8340883857519485,,,,,,,,,
332,19.044691957729913,,,,,,,,,
333,131.94888826568285,+++,is_overnight_shipping,'1',++,number_items,'5',++,email_domain,'yahoo.com'
334,0.7087966942421333,,,,,,,,,
335,1.5834048896193975,,,,,,,,,
336,0.592161363251645,,,,,,,,,
337,16.740090150643,,,,,,,,,
338,1.8818622041964852,,,,,,,,,
339,1.3423694795619963,,,,,,,,,
340,1.0340908382817722,,,,,,,,,
341,112.51247793974765,+++,is_overnight_shipping,'1',++,payment_network,'Amex',++,avg_trnx_amount_per_item,'105.1477584'
342,2.48598169604099,,,,,,,,,
343,1.5544881364665932,,,,,,,,,
344,0.5114738635149226,,,,,,,,,
345,3.1717346166147,,,,,,,,,
346,2.5282049768049206,,,,,,,,,
347,5.529075191610304,,,,,,,,,
348,2.3361698290750925,,,,,,,,,
349,18.366325217330292,,,,,,,,,
350,75.56968361121537,+++,is_overnight_shipping,'1',++,payment_network,'Amex',--,number_items,'1'
351,367.66741691031336,+++,is_overnight_shipping,'1',++,is_phone_valid,'0',++,email_domain,'yahoo.com'
352,4.593342233483216,,,,,,,,,
353,7.852409238881046,,,,,,,,,
354,0.4055084635957924,--,is_promo_code_used,'1',--,number_items,'1',--,is_overnight_shipping,'0'
355,20.338490296098918,,,,,,,,,
356,17.673462560132364,,,,,,,,,
357,0.139107471711541,---,avg_trnx_amount_per_item,'2.798040219',++,payment_network,'Amex',++,number_items,'6'
358,0.5636498131424394,,,,,,,,,
359,8.818578449910387,,,,,,,,,
360,5.7955847540828,,,,,,,,,
361,48.311419829239824,+++,is_overnight_shipping,'1',--,cookie_is_seen_before,'1',++,avg_trnx_amount_per_item,'67.7896821'
362,60.257595145573255,+++,is_overnight_shipping,'1',++,avs_response_code,'A',++,avg_trnx_amount_per_item,'93.58286232'
363,8.697463792579306,,,,,,,,,
364,1.5484434828130489,,,,,,,,,
365,0.20224614088327175,---,avg_trnx_amount_per_item,'4.790543172',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
366,3.615337716607744,,,,,,,,,
367,9.923708630909369,,,,,,,,,
368,4.835419467589147,,,,,,,,,
369,1.8240887434618596,,,,,,,,,
370,1.3426636355302792,,,,,,,,,
371,0.7431630903822807,,,,,,,,,
372,6.901377541101288,,,,,,,,,
373,0.24829963995965487,--,avg_trnx_amount_per_item,'27.75258277',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
374,5.27766436920109,,,,,,,,,
375,5.741138174436048,,,,,,,,,
376,6.793495674246209,,,,,,,,,
377,5.090218678926047,,,,,,,,,
378,59.82226522529948,++,avg_trnx_amount_per_item,'168.6648381',++,avs_response_code,'A',++,number_session_from_IP_past_24hr,'4'
379,1.125319160223914,,,,,,,,,
380,0.964468817570289,,,,,,,,,
381,4.053414041325462,,,,,,,,,
382,20.342360835592796,,,,,,,,,
383,2.431411078851405,,,,,,,,,
384,3.8801288823760927,,,,,,,,,
385,12.87965231051536,,,,,,,,,
386,5.5188504484234855,,,,,,,,,
387,0.8390115790524834,,,,,,,,,
388,0.26244999507652533,---,avg_trnx_amount_per_item,'10.82447095',--,number_items,'1',--,cookie_is_seen_before,'1'
389,3.7416165567549275,,,,,,,,,
390,0.22482460095733972,---,avg_trnx_amount_per_item,'15.54684677',++,email_domain,'yahoo.com',--,is_overnight_shipping,'0'
391,0.9788576962828243,,,,,,,,,
392,15.37434775809946,,,,,,,,,
393,41.50552079231634,+++,is_overnight_shipping,'1',--,avg_trnx_amount_per_item,'30.08857176',++,number_session_from_IP_past_24hr,'5'
394,1.456925073948999,,,,,,,,,
395,5.29222904248126,,,,,,,,,
396,0.18376581260090105,---,avg_trnx_amount_per_item,'17.31201893',--,is_overnight_shipping,'0',--,email_on_file,'1'
397,8.137319401229377,,,,,,,,,
398,0.6528760539470648,,,,,,,,,
399,6.531544976270647,,,,,,,,,
400,5.94814549784403,,,,,,,,,
401,2.493335725964356,,,,,,,,,
402,128.12826065975608,+++,is_overnight_shipping,'1',++,email_domain,'yahoo.com',++,number_items,'4'
403,0.5245411826500125,,,,,,,,,
404,4.835905709789474,,,,,,,,,
405,0.4795309121581791,,,,,,,,,
406,10.219831222580543,,,,,,,,,
407,64.88329101764127,+++,is_overnight_shipping,'1',++,avs_response_code,'A',--,email_domain,'gmail.com'
408,3.946184773829063,,,,,,,,,
409,1.6380874693074685,,,,,,,,,
410,59.41260336734677,++,avg_trnx_amount_per_item,'209.7683844',++,avs_response_code,'A',++,payment_network,'Amex'
411,0.24139919545546007,---,avg_trnx_amount_per_item,'18.02941412',--,is_promo_code_used,'1',--,number_items,'1'
412,68.75926639281636,+++,is_overnight_shipping,'1',---,avg_trnx_amount_per_item,'16.20517804',++,avs_response_code,'A'
413,1.1388653450741302,,,,,,,,,
414,8.2528464131037,,,,,,,,,
415,3.3581812124353227,,,,,,,,,
416,7.340763664719781,,,,,,,,,
417,4.505064197391244,,,,,,,,,
418,1.7721415300778407,,,,,,,,,
419,10.195855761560537,,,,,,,,,
420,3.506938241055268,,,,,,,,,
421,1.577974837449734,,,,,,,,,
422,1.464993094328339,,,,,,,,,
423,31.719773175605077,,,,,,,,,
424,34.487188389219,,,,,,,,,
425,0.28349716168792366,++,avg_trnx_amount_per_item,'128.92789',--,cookie_is_seen_before,'1',--,email_domain,'gmail.com'
426,17.269711978510514,,,,,,,,,
427,8.022345743517421,,,,,,,,,
428,6.376281819280115,,,,,,,,,
429,51.67368152152974,+++,is_overnight_shipping,'1',--,avg_trnx_amount_per_item,'29.46598849',--,email_domain,'gmail.com'
430,23.104274642017476,,,,,,,,,
431,4.08317373921828,,,,,,,,,
432,1.755612072878226,,,,,,,,,
433,0.9121327220738933,,,,,,,,,
434,3.444001666332337,,,,,,,,,
435,2.6243647317448673,,,,,,,,,
436,1.017444097509978,,,,,,,,,
437,0.7736514507954189,,,,,,,,,
438,1.3149759388961317,,,,,,,,,
439,5.617585464106759,,,,,,,,,
440,1.1896819852838822,,,,,,,,,
441,53.051247329655475,+++,is_overnight_shipping,'1',---,avg_trnx_amount_per_item,'11.77361043',++,number_items,'5'
442,1.1887548149529894,,,,,,,,,
443,10.732081731888155,,,,,,,,,
444,1.407229526800459,,,,,,,,,
445,23.570029900893502,,,,,,,,,
446,1.0206239342566654,,,,,,,,,
447,0.6410089949013746,,,,,,,,,
448,6.24108700065551,,,,,,,,,
449,48.62190309567318,++,payment_network,'Amex',++,avg_trnx_amount_per_item,'135.17328',++,number_items,'6'
450,1.0914096320644422,,,,,,,,,
451,1.844971786866159,,,,,,,,,
452,0.2566350891876307,---,avg_trnx_amount_per_item,'19.98648388',--,number_items,'1',--,is_overnight_shipping,'0'
453,1.6645100393087824,,,,,,,,,
454,22.970590571333744,,,,,,,,,
455,1.471541481327084,,,,,,,,,
456,14.082421563441978,,,,,,,,,
457,0.14441949161292086,--,number_items,'1',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
458,1.1030504634087022,,,,,,,,,
459,9.38286776355185,,,,,,,,,
460,24.03214261722793,,,,,,,,,
461,14.619507790723159,,,,,,,,,
462,6.28009474657221,,,,,,,,,
463,0.47382260655302944,,,,,,,,,
464,7.194903643718545,,,,,,,,,
465,0.8527837861387528,,,,,,,,,
466,1.682229952334181,,,,,,,,,
467,11.869215430883305,,,,,,,,,
468,219.66764166495898,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'108.4242974',++,number_items,'4'
469,30.871449677387666,,,,,,,,,
470,0.0764086968264781,---,avg_trnx_amount_per_item,'20.91177863',--,email_domain,'gmail.com',--,is_overnight_shipping,'0'
471,15.622285225596588,,,,,,,,,
472,0.15493998466368086,--,number_items,'1',--,is_overnight_shipping,'0',--,Zipcode,'80134'
473,18.943785875789033,,,,,,,,,
474,0.4619837632819747,,,,,,,,,
475,6.339633406530296,,,,,,,,,
476,13.430970399232043,,,,,,,,,
477,2.8995823058047443,,,,,,,,,
478,23.51302235102697,,,,,,,,,
479,5.547346738083163,,,,,,,,,
480,865.838375215514,+++,is_overnight_shipping,'1',+++,avg_trnx_amount_per_item,'240.0010831',++,payment_network,'Amex'
481,8.486560236539416,,,,,,,,,
482,8.804609289651248,,,,,,,,,
483,1.0468311288390213,,,,,,,,,
484,87.1686480432925,+++,is_overnight_shipping,'1',++,avg_trnx_amount_per_item,'129.56500649999998',--,is_promo_code_used,'1'
485,0.6012604762285848,,,,,,,,,
486,17.505004968399536,,,,,,,,,
487,3.9164866393284985,,,,,,,,,
488,179.32823477591486,+++,is_overnight_shipping,'1',--,avg_trnx_amount_per_item,'18.7340914',++,avs_response_code,'A'
489,6.2201974420752135,,,,,,,,,
490,0.8600935111770213,,,,,,,,,
491,0.27736765440463584,--,email_domain,'gmail.com',--,is_overnight_shipping,'0',--,payment_network,'Mastercard'
492,0.8519491571835998,,,,,,,,,
493,3.2060101735058644,,,,,,,,,
494,0.857929225194524,,,,,,,,,
495,4.758005443456581,,,,,,,,,
496,3.8872534450196095,,,,,,,,,
497,2.2533930493986034,,,,,,,,,
498,6.885243545114509,,,,,,,,,
499,0.3753165885393219,---,avg_trnx_amount_per_item,'22.15963763',--,is_overnight_shipping,'0',--,email_on_file,'1'
500,109.31017628664502,+++,is_overnight_shipping,'1',++,email_domain,'outlook.com',++,number_items,'4'
501,77.8529496081176,+++,is_overnight_shipping,'1',++,payment_network,'Amex',--,avg_trnx_amount_per_item,'25.45293696'
502,4.613707187446166,,,,,,,,,
503,24.952540606936104,,,,,,,,,
504,11.48705537868829,,,,,,,,,
505,6.850454311290042,,,,,,,,,
506,0.8060404094002945,,,,,,,,,
507,2.5480658938253304,,,,,,,,,
508,1.0021140032373181,,,,,,,,,
509,3.33741773195438,,,,,,,,,
510,2.364554030576936,,,,,,,,,
511,0.15357826794114088,--,is_overnight_shipping,'0',--,email_domain,'gmail.com',--,email_on_file,'1'
512,12.620871105494142,,,,,,,,,
513,4.009079283694914,,,,,,,,,
