row_id,Partition,Cross-Validation Prediction,PredictedLabel
165,Holdout,0.19508522748947144,0
166,0.0,0.1028197705745697,0
167,Holdout,0.24352069199085236,0
168,Holdout,0.00996327307075262,0
169,3.0,0.06258093565702438,0
170,3.0,0.010132352821528912,0
171,2.0,0.18684053421020508,0
172,2.0,0.20169170200824738,0
173,Holdout,0.0057861823588609695,0
174,Holdout,0.023433007299900055,0
175,4.0,0.008404998108744621,0
176,0.0,0.002492594998329878,0
177,4.0,0.010274307802319527,0
178,3.0,0.0042811790481209755,0
179,Holdout,0.0024145678617060184,0
180,Holdout,0.02986316569149494,0
181,Holdout,0.01316432747989893,0
182,3.0,0.003181443316861987,0
183,3.0,0.012371432967483997,0
184,0.0,0.00680990144610405,0
185,2.0,0.0030760103836655617,0
186,4.0,0.6494178771972656,1
187,Holdout,0.054079122841358185,0
188,2.0,0.006166907958686352,0
189,Holdout,0.1216728612780571,0
190,4.0,0.0122225908562541,0
191,Holdout,0.23548085987567902,0
192,0.0,0.0947587639093399,0
193,3.0,0.002074513351544738,0
194,Holdout,0.2512436509132385,0
195,2.0,0.12896868586540222,0
196,Holdout,0.04588843882083893,0
197,2.0,0.014507798478007317,0
198,4.0,0.16597920656204224,0
199,3.0,0.6912630796432495,1
200,0.0,0.6954735517501831,1
201,4.0,0.10211039334535599,0
202,Holdout,0.7200986742973328,1
203,0.0,0.7633423209190369,1
204,2.0,0.14241346716880798,0
205,3.0,0.021770328283309937,0
206,2.0,0.010550872422754765,0
207,4.0,0.012718874961137772,0
208,Holdout,0.005006304010748863,0
209,0.0,0.0037493654526770115,0
210,Holdout,0.022483929991722107,0
211,3.0,0.041667427867650986,0
212,1.0,0.008164511993527412,0
213,1.0,0.022624528035521507,0
214,3.0,0.09020104259252548,0
215,Holdout,0.29646164178848267,0
216,3.0,0.00337489927187562,0
217,3.0,0.029858579859137535,0
218,0.0,0.19957946240901947,0
219,3.0,0.01466903742402792,0
220,0.0,0.003067215671762824,0
221,3.0,0.01083100400865078,0
222,Holdout,0.0011013870825991035,0
223,4.0,0.007327410392463207,0
224,3.0,0.014028647914528847,0
225,0.0,0.012214269489049911,0
226,Holdout,0.025443091988563538,0
227,4.0,0.02977612428367138,0
228,2.0,0.0024013265501707792,0
229,2.0,0.09164656698703766,0
230,0.0,0.008894529193639755,0
231,Holdout,0.03763102740049362,0
232,1.0,0.019406110048294067,0
233,Holdout,0.8347073197364807,1
234,0.0,0.09530135244131088,0
235,0.0,0.021349063143134117,0
236,3.0,0.1479290872812271,0
237,1.0,0.00757032074034214,0
238,0.0,0.002110590459778905,0
239,3.0,0.01603282429277897,0
240,4.0,0.1463986337184906,0
241,4.0,0.2841585576534271,0
242,4.0,0.025488747283816338,0
243,4.0,0.04165349155664444,0
244,0.0,0.07121721655130386,0
245,2.0,0.007016398012638092,0
246,1.0,0.005120900459587574,0
247,1.0,0.011048954911530018,0
248,0.0,0.017583826556801796,0
249,Holdout,0.002912395866587758,0
250,0.0,0.03417554125189781,0
251,2.0,0.020095249637961388,0
252,2.0,0.016252413392066956,0
253,3.0,0.02494444139301777,0
254,0.0,0.002526475815102458,0
255,2.0,0.005033316556364298,0
256,1.0,0.05535823479294777,0
257,0.0,0.019052717834711075,0
258,Holdout,0.058685824275016785,0
259,4.0,0.4323103129863739,0
260,2.0,0.008389068767428398,0
261,2.0,0.01637926883995533,0
262,3.0,0.04624691605567932,0
263,Holdout,0.014221790246665478,0
264,4.0,0.6173524856567383,1
265,Holdout,0.02234833501279354,0
266,Holdout,0.010728409513831139,0
267,1.0,0.006681670434772968,0
268,0.0,0.004883210640400648,0
269,1.0,0.01399066112935543,0
270,3.0,0.42027607560157776,0
271,1.0,0.19990941882133484,0
272,0.0,0.00145329802762717,0
273,0.0,0.233714297413826,0
274,0.0,0.049045663326978683,0
275,Holdout,0.13912244141101837,0
276,2.0,0.5317684412002563,1
277,3.0,0.05176836997270584,0
278,4.0,0.0026454522740095854,0
279,1.0,0.02398511953651905,0
280,0.0,0.0027610312681645155,0
281,Holdout,0.029826970770955086,0
282,2.0,0.01566436141729355,0
283,0.0,0.008671540766954422,0
284,1.0,0.003426196286454797,0
285,4.0,0.015854183584451675,0
286,0.0,0.005456709768623114,0
287,1.0,0.0061272745952010155,0
288,0.0,0.01617351919412613,0
289,2.0,0.0430065356194973,0
290,0.0,0.281268835067749,0
291,Holdout,0.009725462645292282,0
292,1.0,0.005460683256387711,0
293,3.0,0.012756917625665665,0
294,Holdout,0.04198406636714935,0
295,3.0,0.518102765083313,1
296,1.0,0.3544332981109619,0
297,2.0,0.4792781472206116,0
298,0.0,0.10452031344175339,0
299,0.0,0.03508038818836212,0
300,3.0,0.4189377725124359,0
301,0.0,0.7985739707946777,1
302,3.0,0.1621200293302536,0
303,1.0,0.03889919072389603,0
304,1.0,0.011559473350644112,0
305,3.0,0.07797810435295105,0
306,2.0,0.2843526005744934,0
307,Holdout,0.0062635005451738834,0
308,3.0,0.05760595202445984,0
309,1.0,0.017098527401685715,0
310,2.0,0.00925457663834095,0
311,1.0,0.07108216732740402,0
312,0.0,0.5687887668609619,1
313,3.0,0.10381101071834564,0
314,2.0,0.07359273731708527,0
315,0.0,0.01779947057366371,0
316,0.0,0.004789897706359625,0
317,2.0,0.058525845408439636,0
318,Holdout,0.2274419367313385,0
319,3.0,0.008772779256105423,0
320,4.0,0.0017545174341648817,0
321,4.0,0.10642006248235703,0
322,Holdout,0.005724281072616577,0
323,4.0,0.5055752396583557,1
324,3.0,0.009738104417920113,0
325,0.0,0.410707950592041,0
326,0.0,0.028728852048516273,0
327,1.0,0.7166107892990112,1
328,0.0,0.4825051724910736,0
329,2.0,0.031376514583826065,0
330,Holdout,0.0028673780616372824,0
331,0.0,0.04573168605566025,0
332,3.0,0.0032136328518390656,0
333,Holdout,0.5169161558151245,1
334,4.0,0.11240135133266449,0
335,Holdout,0.0036329717840999365,0
336,2.0,0.019930098205804825,0
337,Holdout,0.005364769138395786,0
338,Holdout,0.6177786588668823,1
339,2.0,0.02650604583323002,0
340,2.0,0.00909478310495615,0
341,3.0,0.12526129186153412,0
342,2.0,0.014442224986851215,0
343,3.0,0.01472297590225935,0
344,0.0,0.21529614925384521,0
345,2.0,0.013164978474378586,0
346,4.0,0.04053902626037598,0
347,3.0,0.8855844140052795,1
348,Holdout,0.0045070042833685875,0
349,Holdout,0.04546700790524483,0
350,0.0,0.06094801798462868,0
351,3.0,0.03940661996603012,0
352,Holdout,0.0017041934188455343,0
353,3.0,0.12596501410007477,0
354,3.0,0.40979599952697754,0
355,Holdout,0.0015289635630324483,0
356,1.0,0.00624225614592433,0
357,1.0,0.012302832677960396,0
358,3.0,0.36005330085754395,0
359,1.0,0.43295818567276,0
360,0.0,0.004760582931339741,0
361,Holdout,0.00818075705319643,0
362,4.0,0.01522523257881403,0
363,1.0,0.11523681879043579,0
364,Holdout,0.027134329080581665,0
365,2.0,0.3742143213748932,0
366,0.0,0.07022453844547272,0
367,1.0,0.10280892997980118,0
368,2.0,0.08138352632522583,0
369,0.0,0.2619117200374603,0
370,1.0,0.006861528847366571,0
371,Holdout,0.1093299388885498,0
372,1.0,0.10313139855861664,0
373,1.0,0.11538960039615631,0
374,3.0,0.005430424120277166,0
375,Holdout,0.013657625764608383,0
376,3.0,0.010628736577928066,0
377,2.0,0.17244559526443481,0
378,1.0,0.013156278058886528,0
379,2.0,0.012785053811967373,0
380,Holdout,0.006819444242864847,0
381,2.0,0.005108152516186237,0
382,4.0,0.10508152842521667,0
383,4.0,0.005355106201022863,0
384,1.0,0.010397853329777718,0
385,1.0,0.08745521306991577,0
386,2.0,0.007647600024938583,0
387,Holdout,0.011554041877388954,0
388,3.0,0.04222225397825241,0
389,Holdout,0.11094918847084045,0
390,3.0,0.23505187034606934,0
391,3.0,0.01730217970907688,0
392,3.0,0.10903249680995941,0
393,1.0,0.014771467074751854,0
394,4.0,0.032150376588106155,0
395,1.0,0.008657410740852356,0
396,4.0,0.01291950698941946,0
397,4.0,0.018628038465976715,0
398,Holdout,0.007731180172413588,0
399,1.0,0.09688759595155716,0
400,2.0,0.050970450043678284,0
401,0.0,0.3587345778942108,0
402,Holdout,0.03198527917265892,0
403,Holdout,0.022197803482413292,0
404,1.0,0.035337675362825394,0
405,2.0,0.019396603107452393,0
406,4.0,0.005877264309674501,0
407,0.0,0.007749003823846579,0
408,Holdout,0.0011260127648711205,0
409,1.0,0.11253377795219421,0
410,3.0,0.004043200984597206,0
411,0.0,0.1551760882139206,0
412,4.0,0.2921997606754303,0
413,Holdout,0.05695083364844322,0
414,3.0,0.05011802911758423,0
415,0.0,0.7413675785064697,1
416,0.0,0.13415805995464325,0
417,Holdout,0.04776963219046593,0
418,Holdout,0.01251867413520813,0
419,Holdout,0.08507130295038223,0
420,4.0,0.01351581234484911,0
421,Holdout,0.2396729290485382,0
422,1.0,0.1922590583562851,0
423,Holdout,0.04929889366030693,0
424,Holdout,0.004781385418027639,0
425,1.0,0.006449941545724869,0
426,4.0,0.004035560414195061,0
427,4.0,0.009099528193473816,0
428,2.0,0.006604721769690514,0
429,Holdout,0.589078962802887,1
430,1.0,0.02885410562157631,0
431,1.0,0.10295099765062332,0
432,0.0,0.1139233186841011,0
433,2.0,0.02689642272889614,0
434,3.0,0.00819049309939146,0
435,2.0,0.008677893318235874,0
436,Holdout,0.0019867613445967436,0
437,2.0,0.004195780027657747,0
438,2.0,0.004176685120910406,0
439,2.0,0.06471844762563705,0
440,0.0,0.01309682335704565,0
441,1.0,0.005134493112564087,0
442,1.0,0.004780988674610853,0
443,0.0,0.017281662672758102,0
444,2.0,0.02887292578816414,0
445,Holdout,0.2295832633972168,0
446,Holdout,0.015726367011666298,0
447,3.0,0.202030211687088,0
448,3.0,0.010013225488364697,0
449,3.0,0.01062851119786501,0
450,2.0,0.42409586906433105,0
451,3.0,0.06968975812196732,0
452,0.0,0.014254404231905937,0
453,4.0,0.032779861241579056,0
454,0.0,0.010166365653276443,0
455,1.0,0.004719016142189503,0
456,Holdout,0.4919382631778717,0
457,2.0,0.04321516305208206,0
458,2.0,0.017981039360165596,0
459,3.0,0.019248049706220627,0
460,0.0,0.034070368856191635,0
461,2.0,0.0504610575735569,0
462,4.0,0.004964783787727356,0
463,0.0,0.033311281353235245,0
464,1.0,0.8309140801429749,1
465,0.0,0.4593845307826996,0
466,4.0,0.18136626482009888,0
467,3.0,0.006127149797976017,0
468,1.0,0.11325247585773468,0
469,Holdout,0.0016325208125635982,0
470,1.0,0.024966275319457054,0
471,0.0,0.009130044840276241,0
472,2.0,0.006032933015376329,0
473,Holdout,0.35074523091316223,0
474,Holdout,0.009348548017442226,0
475,1.0,0.005320344585925341,0
476,3.0,0.001447358401492238,0
477,2.0,0.43465009331703186,0
478,Holdout,0.007687516510486603,0
479,1.0,0.0057274652644991875,0
480,Holdout,0.008494033478200436,0
481,3.0,0.0358659103512764,0
482,3.0,0.049909695982933044,0
483,Holdout,0.014674060977995396,0
484,3.0,0.029221845790743828,0
485,1.0,0.0020828349515795708,0
486,4.0,0.254584401845932,0
487,Holdout,0.0011003698455169797,0
488,3.0,0.01211289782077074,0
489,0.0,0.0663478896021843,0
490,4.0,0.04979033023118973,0
491,3.0,0.007638866081833839,0
492,3.0,0.9012439250946045,1
493,3.0,0.17126718163490295,0
494,2.0,0.6605786085128784,1
495,1.0,0.023477662354707718,0
496,4.0,0.01477906759828329,0
497,0.0,0.015614267438650131,0
498,0.0,0.07659557461738586,0
499,1.0,0.14626117050647736,0
500,Holdout,0.05708247050642967,0
501,3.0,0.007810339797288179,0
502,2.0,0.010752505622804165,0
503,Holdout,0.02503044717013836,0
504,4.0,0.3725789487361908,0
505,4.0,0.02579229697585106,0
506,0.0,0.006611502263695002,0
507,2.0,0.009672989137470722,0
508,Holdout,0.01363009586930275,0
509,2.0,0.6829614639282227,1
510,Holdout,0.02614571526646614,0
511,1.0,0.439419150352478,0
512,Holdout,0.11608877032995224,0
513,2.0,0.007426871452480555,0
514,4.0,0.004747249651700258,0
515,Holdout,0.07454457134008408,0
516,2.0,0.0018152990378439426,0
517,Holdout,0.4904957711696625,0
518,0.0,0.019584888592362404,0
519,4.0,0.7557787895202637,1
520,3.0,0.012748248875141144,0
521,0.0,0.07227946072816849,0
522,Holdout,0.2895832657814026,0
523,0.0,0.035796646028757095,0
524,0.0,0.002692157169803977,0
525,3.0,0.02094135619699955,0
526,1.0,0.4826878607273102,0
527,4.0,0.01903802715241909,0
528,1.0,0.018704639747738838,0
529,3.0,0.3470188081264496,0
530,Holdout,0.028088636696338654,0
531,Holdout,0.0012993074487894773,0
532,Holdout,0.03211184963583946,0
533,3.0,0.27035149931907654,0
534,2.0,0.02679518796503544,0
535,3.0,0.1094086617231369,0
536,4.0,0.058072563260793686,0
537,4.0,0.010931680910289288,0
538,1.0,0.003931659739464521,0
539,4.0,0.010205301456153393,0
540,3.0,0.26438218355178833,0
541,3.0,0.814490020275116,1
542,3.0,0.014481227844953537,0
543,0.0,0.001481385319493711,0
544,2.0,0.03373761847615242,0
545,3.0,0.004460684489458799,0
546,0.0,0.09408725053071976,0
547,0.0,0.005246249958872795,0
548,1.0,0.004254358820617199,0
549,3.0,0.07622679322957993,0
550,Holdout,0.004798360634595156,0
551,Holdout,0.03886258974671364,0
552,1.0,0.12303178012371063,0
553,Holdout,0.006867981981486082,0
554,2.0,0.0033383932895958424,0
555,2.0,0.6128721833229065,1
556,2.0,0.015478390268981457,0
557,1.0,0.3316097557544708,0
558,Holdout,0.21260790526866913,0
559,1.0,0.15966691076755524,0
560,1.0,0.06274305284023285,0
561,4.0,0.03778998553752899,0
562,Holdout,0.005059119779616594,0
563,1.0,0.003904112847521901,0
564,2.0,0.025062281638383865,0
565,2.0,0.023118795827031136,0
566,Holdout,0.04598665237426758,0
567,3.0,0.06380894035100937,0
568,1.0,0.6326968669891357,1
569,3.0,0.03959027677774429,0
570,Holdout,0.005456830840557814,0
571,1.0,0.039170753210783005,0
572,1.0,0.14637506008148193,0
573,3.0,0.007724423427134752,0
574,1.0,0.017592353746294975,0
575,0.0,0.013589318841695786,0
576,3.0,0.00853048637509346,0
577,Holdout,0.18908251821994781,0
578,Holdout,0.011082533746957779,0
579,4.0,0.027305597439408302,0
580,3.0,0.4016081988811493,0
581,Holdout,0.2988409101963043,0
582,Holdout,0.015805590897798538,0
583,Holdout,0.33731770515441895,0
584,3.0,0.0026497673243284225,0
585,2.0,0.013609372079372406,0
586,1.0,0.004407383967190981,0
587,2.0,0.012109166942536831,0
588,0.0,0.007132634520530701,0
589,4.0,0.3568771481513977,0
590,0.0,0.009231922216713428,0
591,0.0,0.06166798248887062,0
592,2.0,0.0013502293732017279,0
593,2.0,0.015845829620957375,0
594,0.0,0.015082655474543571,0
595,3.0,0.025465285405516624,0
596,2.0,0.03091534413397312,0
597,2.0,0.01475701853632927,0
598,0.0,0.13507086038589478,0
599,1.0,0.0059140147641301155,0
600,3.0,0.04415733367204666,0
601,0.0,0.005388432648032904,0
602,3.0,0.11670193821191788,0
603,2.0,0.15537917613983154,0
604,Holdout,0.002457898575812578,0
605,3.0,0.010179977864027023,0
606,3.0,0.018963083624839783,0
607,3.0,0.008699944242835045,0
608,1.0,0.058680884540081024,0
609,1.0,0.0048126638866961,0
610,0.0,0.007105734199285507,0
611,3.0,0.009151755832135677,0
612,Holdout,0.03714832291007042,0
613,Holdout,0.3262811005115509,0
614,2.0,0.07227785885334015,0
615,Holdout,0.00986157264560461,0
616,2.0,0.2833295166492462,0
617,0.0,0.020475342869758606,0
618,Holdout,0.03159349039196968,0
619,Holdout,0.6182857155799866,1
620,Holdout,0.21038486063480377,0
621,Holdout,0.03675010800361633,0
622,Holdout,0.08403714746236801,0
623,Holdout,0.10634211450815201,0
624,Holdout,0.03765822574496269,0
625,4.0,0.0074303061701357365,0
626,1.0,0.05678997561335564,0
627,1.0,0.011058713309466839,0
628,4.0,0.026424653828144073,0
629,1.0,0.6614560484886169,1
630,3.0,0.5426554083824158,1
631,Holdout,0.031628791242837906,0
632,3.0,0.000768774829339236,0
633,0.0,0.3943805694580078,0
634,4.0,0.3515671193599701,0
635,3.0,0.025839582085609436,0
636,2.0,0.02872135490179062,0
637,4.0,0.017555685713887215,0
638,4.0,0.010750314220786095,0
639,Holdout,0.13438183069229126,0
640,1.0,0.0017613221425563097,0
641,0.0,0.0881604254245758,0
642,Holdout,0.015644684433937073,0
643,Holdout,0.20794600248336792,0
644,4.0,0.0031098644249141216,0
645,3.0,0.6589493751525879,1
646,1.0,0.013243194669485092,0
647,0.0,0.07731892913579941,0
648,4.0,0.02907237783074379,0
649,3.0,0.01270880177617073,0
650,Holdout,0.045579127967357635,0
651,3.0,0.028931181877851486,0
652,4.0,0.0033091355580836535,0
653,4.0,0.01861490122973919,0
654,4.0,0.010661283507943153,0
655,4.0,0.006905328948050737,0
656,0.0,0.048697952181100845,0
657,2.0,0.617717444896698,1
658,2.0,0.2860763370990753,0
659,Holdout,0.5627482533454895,1
660,Holdout,0.04282930865883827,0
661,1.0,0.40153297781944275,0
662,4.0,0.12517230212688446,0
663,3.0,0.4606805741786957,0
664,0.0,0.011975262314081192,0
665,2.0,0.7229750156402588,1
666,4.0,0.004387030843645334,0
667,3.0,0.02939639799296856,0
668,Holdout,0.02843201532959938,0
669,Holdout,0.0029537768568843603,0
670,2.0,0.009530656039714813,0
671,Holdout,0.016302164644002914,0
672,1.0,0.02622183971107006,0
673,3.0,0.017869019880890846,0
674,3.0,0.005571240559220314,0
675,Holdout,0.04881075769662857,0
676,0.0,0.008614085614681244,0
677,3.0,0.010501853190362453,0
678,1.0,0.018184758722782135,0
679,1.0,0.02872481942176819,0
680,2.0,0.1411130428314209,0
681,1.0,0.01737026683986187,0
682,4.0,0.004842674359679222,0
683,2.0,0.03498945012688637,0
684,3.0,0.8512296676635742,1
685,1.0,0.02217695862054825,0
686,2.0,0.026591792702674866,0
687,3.0,0.005623608361929655,0
688,3.0,0.14680951833724976,0
689,3.0,0.006077767349779606,0
690,3.0,0.0031761457212269306,0
691,4.0,0.09549039602279663,0
692,3.0,0.0018906136974692345,0
693,3.0,0.0062279291450977325,0
694,4.0,0.10161521285772324,0
695,3.0,0.004911232739686966,0
696,Holdout,0.051778677850961685,0
697,2.0,0.010882116854190826,0
698,4.0,0.13099513947963715,0
699,1.0,0.0037987877149134874,0
700,4.0,0.011801086366176605,0
701,Holdout,0.26714855432510376,0
702,2.0,0.865569531917572,1
703,4.0,0.004611922428011894,0
704,4.0,0.3610116243362427,0
705,4.0,0.32519465684890747,0
706,2.0,0.0725509449839592,0
707,4.0,0.08936746418476105,0
708,0.0,0.008706950582563877,0
709,0.0,0.013021329417824745,0
710,0.0,0.0018269697902724147,0
711,4.0,0.022099832072854042,0
712,0.0,0.11994683742523193,0
713,3.0,0.25168174505233765,0
714,3.0,0.08583678305149078,0
715,3.0,0.059285592287778854,0
716,Holdout,0.04106008633971214,0
717,2.0,0.002809487748891115,0
718,2.0,0.0033521465957164764,0
719,3.0,0.007323163561522961,0
720,Holdout,0.0954870730638504,0
721,4.0,0.07657989859580994,0
722,Holdout,0.05047796666622162,0
723,2.0,0.005221076775342226,0
724,0.0,0.4321146011352539,0
725,1.0,0.060114141553640366,0
726,3.0,0.014188557863235474,0
727,0.0,0.031194688752293587,0
728,2.0,0.002028999151661992,0
729,Holdout,0.02506777085363865,0
730,Holdout,0.006599811837077141,0
731,3.0,0.010205354541540146,0
732,4.0,0.34827885031700134,0
733,Holdout,0.005170207470655441,0
734,0.0,0.026954982429742813,0
735,1.0,0.04042219743132591,0
736,4.0,0.02193642407655716,0
737,2.0,0.15570715069770813,0
738,3.0,0.0031121636275202036,0
739,2.0,0.0290718674659729,0
740,Holdout,0.020471561700105667,0
741,3.0,0.21814052760601044,0
742,4.0,0.038083843886852264,0
743,4.0,0.34503957629203796,0
744,3.0,0.12638677656650543,0
745,0.0,0.010189524851739407,0
746,3.0,0.038081128150224686,0
747,4.0,0.0019902626518160105,0
748,0.0,0.024668239057064056,0
749,4.0,0.004990209359675646,0
750,3.0,0.0015523709589615464,0
751,0.0,0.011082220822572708,0
752,2.0,0.005969036370515823,0
753,3.0,0.004379191901534796,0
754,4.0,0.01148894615471363,0
755,1.0,0.01647895947098732,0
756,0.0,0.28626036643981934,0
757,3.0,0.15796813368797302,0
758,Holdout,0.0027278128545731306,0
759,Holdout,0.17732232809066772,0
760,2.0,0.12377011775970459,0
761,1.0,0.006288513541221619,0
762,0.0,0.04055475443601608,0
763,Holdout,0.003349638544023037,0
764,4.0,0.031022602692246437,0
765,0.0,0.2379404604434967,0
766,2.0,0.011289495043456554,0
767,1.0,0.01290659699589014,0
768,4.0,0.021874012425541878,0
769,1.0,0.12476233392953873,0
770,1.0,0.0041914586909115314,0
771,2.0,0.0049899485893547535,0
772,1.0,0.1353452205657959,0
773,0.0,0.006201980169862509,0
774,1.0,0.003853247268125415,0
775,1.0,0.04600284621119499,0
776,2.0,0.0032417960464954376,0
777,1.0,0.0958772823214531,0
778,4.0,0.008397601544857025,0
779,1.0,0.011041778139770031,0
780,1.0,0.011977039277553558,0
781,Holdout,0.00395615492016077,0
782,0.0,0.05459680035710335,0
783,4.0,0.0027528218924999237,0
784,3.0,0.004552831873297691,0
785,Holdout,0.1296105533838272,0
786,4.0,0.00910299364477396,0
787,Holdout,0.0720142051577568,0
788,Holdout,0.22865645587444305,0
789,Holdout,0.002426129300147295,0
790,2.0,0.35683754086494446,0
791,4.0,0.006625170353800058,0
792,4.0,0.019464995712041855,0
793,1.0,0.006052964832633734,0
794,Holdout,0.46247783303260803,0
795,Holdout,0.007978357374668121,0
796,3.0,0.18709443509578705,0
797,4.0,0.021470816805958748,0
798,0.0,0.10920701920986176,0
799,4.0,0.020547393709421158,0
800,3.0,0.5597739815711975,1
801,Holdout,0.04513601213693619,0
802,1.0,0.0033198376186192036,0
803,4.0,0.3809986114501953,0
804,0.0,0.5567029714584351,1
805,1.0,0.14974498748779297,0
806,2.0,0.019466383382678032,0
